,Course,Model,Reciprocal_Rank
145,Agile Planning for Software Products,HDP-LDA,0.5
146,Agile Planning for Software Products,HDP-LDA,0.2
147,Agile Planning for Software Products,HDP-LDA,0.5
148,Agile Planning for Software Products,HDP-LDA,0.5
149,Agile Planning for Software Products,HDP-LDA,0.5
150,Agile Planning for Software Products,HDP-LDA,0.5
151,Agile Planning for Software Products,HDP-LDA,0.25
152,Agile Planning for Software Products,HDP-LDA,0.5
153,Agile Planning for Software Products,HDP-LDA,1.0
154,Agile Planning for Software Products,HDP-LDA,0.125
155,Agile Planning for Software Products,HDP-LDA,0.047619047619047616
156,Agile Planning for Software Products,HDP-LDA,0.2
157,Agile Planning for Software Products,HDP-LDA,0.1
158,Agile Planning for Software Products,HDP-LDA,0.5
159,Agile Planning for Software Products,HDP-LDA,0.1
160,Agile Planning for Software Products,HDP-LDA,0.5
161,Agile Planning for Software Products,HDP-LDA,0.5
162,Agile Planning for Software Products,HDP-LDA,0.5
163,Agile Planning for Software Products,HDP-LDA,0.5
164,Agile Planning for Software Products,HDP-LDA,0.1
165,Agile Planning for Software Products,HDP-LDA,0.25
166,Agile Planning for Software Products,HDP-LDA,0.2
167,Agile Planning for Software Products,HDP-LDA,0.5
168,Agile Planning for Software Products,HDP-LDA,0.5
169,Agile Planning for Software Products,HDP-LDA,0.05
170,Agile Planning for Software Products,HDP-LDA,0.2
171,Agile Planning for Software Products,HDP-LDA,0.5
172,Agile Planning for Software Products,HDP-LDA,0.2
173,Agile Planning for Software Products,HDP-LDA,0.2
174,Agile Planning for Software Products,HDP-LDA,1.0
175,Agile Planning for Software Products,HDP-LDA,0.5
176,Agile Planning for Software Products,HDP-LDA,0.0625
177,Agile Planning for Software Products,HDP-LDA,0.3333333333333333
178,Agile Planning for Software Products,HDP-LDA,0.25
179,Agile Planning for Software Products,HDP-LDA,0.5
180,Agile Planning for Software Products,HDP-LDA,0.16666666666666666
181,Agile Planning for Software Products,HDP-LDA,0.25
182,Agile Planning for Software Products,HDP-LDA,0.5
183,Agile Planning for Software Products,HDP-LDA,0.5
184,Agile Planning for Software Products,HDP-LDA,0.5
185,Agile Planning for Software Products,HDP-LDA,0.5
186,Agile Planning for Software Products,HDP-LDA,0.07142857142857142
187,Agile Planning for Software Products,HDP-LDA,0.2
188,Agile Planning for Software Products,HDP-LDA,0.5
189,Agile Planning for Software Products,HDP-LDA,0.2
190,Agile Planning for Software Products,HDP-LDA,0.3333333333333333
191,Agile Planning for Software Products,HDP-LDA,0.5
192,Agile Planning for Software Products,HDP-LDA,0.25
193,Agile Planning for Software Products,HDP-LDA,0.3333333333333333
194,Agile Planning for Software Products,HDP-LDA,0.5
195,Agile Planning for Software Products,HDP-LDA,1.0
196,Agile Planning for Software Products,HDP-LDA,0.5
197,Agile Planning for Software Products,HDP-LDA,0.5
198,Agile Planning for Software Products,HDP-LDA,0.2
199,Agile Planning for Software Products,HDP-LDA,0.1
200,Agile Planning for Software Products,LDA,0.25
201,Agile Planning for Software Products,LDA,0.045454545454545456
202,Agile Planning for Software Products,LDA,0.1
203,Agile Planning for Software Products,LDA,0.3333333333333333
204,Agile Planning for Software Products,LDA,0.043478260869565216
205,Agile Planning for Software Products,LDA,1.0
206,Agile Planning for Software Products,LDA,0.5
207,Agile Planning for Software Products,LDA,0.0625
208,Agile Planning for Software Products,LDA,1.0
209,Agile Planning for Software Products,LDA,0.03571428571428571
210,Agile Planning for Software Products,LDA,0.5
211,Agile Planning for Software Products,LDA,0.043478260869565216
212,Agile Planning for Software Products,LDA,0.25
213,Agile Planning for Software Products,LDA,0.045454545454545456
214,Agile Planning for Software Products,LDA,0.029411764705882353
215,Agile Planning for Software Products,LDA,0.3333333333333333
216,Agile Planning for Software Products,LDA,0.5
217,Agile Planning for Software Products,LDA,0.25
218,Agile Planning for Software Products,LDA,0.047619047619047616
219,Agile Planning for Software Products,LDA,0.08333333333333333
220,Agile Planning for Software Products,LDA,0.3333333333333333
221,Agile Planning for Software Products,LDA,0.125
222,Agile Planning for Software Products,LDA,0.08333333333333333
223,Agile Planning for Software Products,LDA,0.14285714285714285
224,Agile Planning for Software Products,LDA,1.0
225,Agile Planning for Software Products,LDA,0.2
226,Agile Planning for Software Products,LDA,0.5
227,Agile Planning for Software Products,LDA,0.5
228,Agile Planning for Software Products,LDA,0.5
229,Agile Planning for Software Products,LDA,0.25
230,Agile Planning for Software Products,LDA,1.0
231,Agile Planning for Software Products,LDA,0.125
232,Agile Planning for Software Products,LDA,0.3333333333333333
233,Agile Planning for Software Products,LDA,0.047619047619047616
234,Agile Planning for Software Products,LDA,0.07692307692307693
235,Agile Planning for Software Products,LDA,1.0
236,Agile Planning for Software Products,LDA,1.0
237,Agile Planning for Software Products,LDA,0.3333333333333333
238,Agile Planning for Software Products,LDA,0.07692307692307693
239,Agile Planning for Software Products,LDA,0.09090909090909091
240,Agile Planning for Software Products,LDA,0.5
241,Agile Planning for Software Products,LDA,0.2
242,Agile Planning for Software Products,LDA,0.125
243,Agile Planning for Software Products,LDA,1.0
244,Agile Planning for Software Products,LDA,0.16666666666666666
245,Agile Planning for Software Products,LDA,0.125
246,Agile Planning for Software Products,LDA,0.05
247,Agile Planning for Software Products,LDA,0.25
248,Agile Planning for Software Products,LDA,0.25
249,Agile Planning for Software Products,LDA,0.25
250,Agile Planning for Software Products,LDA,0.25
251,Agile Planning for Software Products,LDA,0.5
252,Agile Planning for Software Products,LDA,1.0
253,Agile Planning for Software Products,LDA,0.25
254,Agile Planning for Software Products,LDA,0.043478260869565216
255,Agile Planning for Software Products,LDA,0.09090909090909091
256,Agile Planning for Software Products,LDA,0.09090909090909091
257,Agile Planning for Software Products,LDA,0.07692307692307693
258,Agile Planning for Software Products,LDA,0.125
259,Agile Planning for Software Products,LDA,0.07692307692307693
260,Agile Planning for Software Products,LDA,0.16666666666666666
261,Agile Planning for Software Products,LDA,0.3333333333333333
262,Agile Planning for Software Products,LDA,0.029411764705882353
263,Agile Planning for Software Products,LDA,1.0
264,Agile Planning for Software Products,LDA,0.03571428571428571
265,Agile Planning for Software Products,LDA,0.5
266,Agile Planning for Software Products,LDA,0.25
267,Agile Planning for Software Products,LDA,0.3333333333333333
268,Agile Planning for Software Products,LDA,1.0
269,Agile Planning for Software Products,LDA,0.25
270,Agile Planning for Software Products,LDA,0.05
271,Agile Planning for Software Products,LDA,1.0
272,Agile Planning for Software Products,LDA,0.5
273,Agile Planning for Software Products,LDA,1.0
274,Agile Planning for Software Products,LDA,1.0
275,Agile Planning for Software Products,LDA,0.25
276,Agile Planning for Software Products,LDA,0.045454545454545456
277,Agile Planning for Software Products,LDA,0.25
278,Agile Planning for Software Products,LDA,0.0625
279,Agile Planning for Software Products,LDA,0.25
280,Agile Planning for Software Products,LDA,0.08333333333333333
281,Agile Planning for Software Products,LDA,0.0625
282,Agile Planning for Software Products,LDA,0.3333333333333333
283,Agile Planning for Software Products,LDA,0.3333333333333333
284,Agile Planning for Software Products,LDA,0.125
285,Agile Planning for Software Products,LDA,0.25
286,Agile Planning for Software Products,LDA,0.047619047619047616
287,Agile Planning for Software Products,LDA,1.0
288,Agile Planning for Software Products,LDA,0.5
289,Agile Planning for Software Products,LDA,0.25
290,Agile Planning for Software Products,LDA,0.5
291,Agile Planning for Software Products,LDA,1.0
292,Agile Planning for Software Products,LDA,0.5
293,Agile Planning for Software Products,LDA,0.3333333333333333
294,Agile Planning for Software Products,LDA,0.5
295,Agile Planning for Software Products,LDA,0.2
296,Agile Planning for Software Products,LDA,0.25
297,Agile Planning for Software Products,LDA,1.0
298,Agile Planning for Software Products,LDA,0.5
299,Agile Planning for Software Products,LDA,0.06666666666666667
300,Agile Planning for Software Products,Labeled LDA,0.16666666666666666
301,Agile Planning for Software Products,Labeled LDA,0.05263157894736842
302,Agile Planning for Software Products,Labeled LDA,1.0
303,Agile Planning for Software Products,Labeled LDA,0.14285714285714285
304,Agile Planning for Software Products,Labeled LDA,0.14285714285714285
305,Agile Planning for Software Products,Labeled LDA,1.0
306,Agile Planning for Software Products,Labeled LDA,0.03225806451612903
307,Agile Planning for Software Products,Labeled LDA,1.0
308,Agile Planning for Software Products,Labeled LDA,0.08333333333333333
309,Agile Planning for Software Products,Labeled LDA,0.03125
310,Agile Planning for Software Products,Labeled LDA,1.0
311,Agile Planning for Software Products,Labeled LDA,0.14285714285714285
312,Agile Planning for Software Products,Labeled LDA,0.09090909090909091
313,Agile Planning for Software Products,Labeled LDA,0.05263157894736842
314,Agile Planning for Software Products,Labeled LDA,0.030303030303030304
315,Agile Planning for Software Products,Labeled LDA,0.2
316,Agile Planning for Software Products,Labeled LDA,1.0
317,Agile Planning for Software Products,Labeled LDA,0.2
318,Agile Planning for Software Products,Labeled LDA,0.5
319,Agile Planning for Software Products,Labeled LDA,0.047619047619047616
320,Agile Planning for Software Products,Labeled LDA,1.0
321,Agile Planning for Software Products,Labeled LDA,0.1
322,Agile Planning for Software Products,Labeled LDA,0.047619047619047616
323,Agile Planning for Software Products,Labeled LDA,1.0
324,Agile Planning for Software Products,Labeled LDA,0.08333333333333333
325,Agile Planning for Software Products,Labeled LDA,0.09090909090909091
326,Agile Planning for Software Products,Labeled LDA,0.5
327,Agile Planning for Software Products,Labeled LDA,0.3333333333333333
328,Agile Planning for Software Products,Labeled LDA,1.0
329,Agile Planning for Software Products,Labeled LDA,1.0
330,Agile Planning for Software Products,Labeled LDA,0.08333333333333333
331,Agile Planning for Software Products,Labeled LDA,1.0
332,Agile Planning for Software Products,Labeled LDA,0.14285714285714285
333,Agile Planning for Software Products,Labeled LDA,0.5
334,Agile Planning for Software Products,Labeled LDA,1.0
335,Agile Planning for Software Products,Labeled LDA,0.5
336,Agile Planning for Software Products,Labeled LDA,0.25
337,Agile Planning for Software Products,Labeled LDA,0.25
338,Agile Planning for Software Products,Labeled LDA,0.3333333333333333
339,Agile Planning for Software Products,Labeled LDA,1.0
340,Agile Planning for Software Products,Labeled LDA,1.0
341,Agile Planning for Software Products,Labeled LDA,0.25
342,Agile Planning for Software Products,Labeled LDA,1.0
343,Agile Planning for Software Products,Labeled LDA,0.25
344,Agile Planning for Software Products,Labeled LDA,1.0
345,Agile Planning for Software Products,Labeled LDA,1.0
346,Agile Planning for Software Products,Labeled LDA,0.2
347,Agile Planning for Software Products,Labeled LDA,0.16666666666666666
348,Agile Planning for Software Products,Labeled LDA,0.16666666666666666
349,Agile Planning for Software Products,Labeled LDA,1.0
350,Agile Planning for Software Products,Labeled LDA,1.0
351,Agile Planning for Software Products,Labeled LDA,0.25
352,Agile Planning for Software Products,Labeled LDA,1.0
353,Agile Planning for Software Products,Labeled LDA,1.0
354,Agile Planning for Software Products,Labeled LDA,0.14285714285714285
355,Agile Planning for Software Products,Labeled LDA,0.1
356,Agile Planning for Software Products,Labeled LDA,1.0
357,Agile Planning for Software Products,Labeled LDA,1.0
358,Agile Planning for Software Products,Labeled LDA,0.3333333333333333
359,Agile Planning for Software Products,Labeled LDA,1.0
360,Agile Planning for Software Products,Labeled LDA,0.05
361,Agile Planning for Software Products,Labeled LDA,1.0
362,Agile Planning for Software Products,Labeled LDA,0.05
363,Agile Planning for Software Products,Labeled LDA,0.5
364,Agile Planning for Software Products,Labeled LDA,0.03125
365,Agile Planning for Software Products,Labeled LDA,0.25
366,Agile Planning for Software Products,Labeled LDA,0.08333333333333333
367,Agile Planning for Software Products,Labeled LDA,0.16666666666666666
368,Agile Planning for Software Products,Labeled LDA,1.0
369,Agile Planning for Software Products,Labeled LDA,0.07692307692307693
370,Agile Planning for Software Products,Labeled LDA,0.2
371,Agile Planning for Software Products,Labeled LDA,0.08333333333333333
372,Agile Planning for Software Products,Labeled LDA,0.3333333333333333
373,Agile Planning for Software Products,Labeled LDA,0.05263157894736842
374,Agile Planning for Software Products,Labeled LDA,0.08333333333333333
375,Agile Planning for Software Products,Labeled LDA,1.0
376,Agile Planning for Software Products,Labeled LDA,0.05263157894736842
377,Agile Planning for Software Products,Labeled LDA,0.3333333333333333
378,Agile Planning for Software Products,Labeled LDA,0.1
379,Agile Planning for Software Products,Labeled LDA,0.16666666666666666
380,Agile Planning for Software Products,Labeled LDA,0.047619047619047616
381,Agile Planning for Software Products,Labeled LDA,0.1
382,Agile Planning for Software Products,Labeled LDA,1.0
383,Agile Planning for Software Products,Labeled LDA,0.16666666666666666
384,Agile Planning for Software Products,Labeled LDA,0.3333333333333333
385,Agile Planning for Software Products,Labeled LDA,0.09090909090909091
386,Agile Planning for Software Products,Labeled LDA,0.5
387,Agile Planning for Software Products,Labeled LDA,0.25
388,Agile Planning for Software Products,Labeled LDA,0.3333333333333333
389,Agile Planning for Software Products,Labeled LDA,0.08333333333333333
390,Agile Planning for Software Products,Labeled LDA,1.0
391,Agile Planning for Software Products,Labeled LDA,1.0
392,Agile Planning for Software Products,Labeled LDA,0.25
393,Agile Planning for Software Products,Labeled LDA,0.2
394,Agile Planning for Software Products,Labeled LDA,0.041666666666666664
395,Agile Planning for Software Products,Labeled LDA,0.07692307692307693
396,Agile Planning for Software Products,Labeled LDA,1.0
397,Agile Planning for Software Products,Labeled LDA,1.0
398,Agile Planning for Software Products,Labeled LDA,0.3333333333333333
399,Agile Planning for Software Products,Labeled LDA,0.5
400,Agile Planning for Software Products,TF-IDF,1.0
401,Agile Planning for Software Products,TF-IDF,0.3333333333333333
402,Agile Planning for Software Products,TF-IDF,1.0
403,Agile Planning for Software Products,TF-IDF,1.0
404,Agile Planning for Software Products,TF-IDF,1.0
405,Agile Planning for Software Products,TF-IDF,1.0
406,Agile Planning for Software Products,TF-IDF,0.25
407,Agile Planning for Software Products,TF-IDF,1.0
408,Agile Planning for Software Products,TF-IDF,1.0
409,Agile Planning for Software Products,TF-IDF,0.1111111111111111
410,Agile Planning for Software Products,TF-IDF,1.0
411,Agile Planning for Software Products,TF-IDF,1.0
412,Agile Planning for Software Products,TF-IDF,1.0
413,Agile Planning for Software Products,TF-IDF,0.3333333333333333
414,Agile Planning for Software Products,TF-IDF,0.16666666666666666
415,Agile Planning for Software Products,TF-IDF,1.0
416,Agile Planning for Software Products,TF-IDF,1.0
417,Agile Planning for Software Products,TF-IDF,1.0
418,Agile Planning for Software Products,TF-IDF,0.5
419,Agile Planning for Software Products,TF-IDF,1.0
420,Agile Planning for Software Products,TF-IDF,1.0
421,Agile Planning for Software Products,TF-IDF,1.0
422,Agile Planning for Software Products,TF-IDF,1.0
423,Agile Planning for Software Products,TF-IDF,1.0
424,Agile Planning for Software Products,TF-IDF,1.0
425,Agile Planning for Software Products,TF-IDF,1.0
426,Agile Planning for Software Products,TF-IDF,1.0
427,Agile Planning for Software Products,TF-IDF,1.0
428,Agile Planning for Software Products,TF-IDF,1.0
429,Agile Planning for Software Products,TF-IDF,1.0
430,Agile Planning for Software Products,TF-IDF,1.0
431,Agile Planning for Software Products,TF-IDF,1.0
432,Agile Planning for Software Products,TF-IDF,1.0
433,Agile Planning for Software Products,TF-IDF,0.5
434,Agile Planning for Software Products,TF-IDF,1.0
435,Agile Planning for Software Products,TF-IDF,1.0
436,Agile Planning for Software Products,TF-IDF,1.0
437,Agile Planning for Software Products,TF-IDF,0.5
438,Agile Planning for Software Products,TF-IDF,0.5
439,Agile Planning for Software Products,TF-IDF,1.0
440,Agile Planning for Software Products,TF-IDF,0.3333333333333333
441,Agile Planning for Software Products,TF-IDF,0.5
442,Agile Planning for Software Products,TF-IDF,1.0
443,Agile Planning for Software Products,TF-IDF,1.0
444,Agile Planning for Software Products,TF-IDF,1.0
445,Agile Planning for Software Products,TF-IDF,1.0
446,Agile Planning for Software Products,TF-IDF,0.5
447,Agile Planning for Software Products,TF-IDF,1.0
448,Agile Planning for Software Products,TF-IDF,1.0
449,Agile Planning for Software Products,TF-IDF,1.0
450,Agile Planning for Software Products,TF-IDF,1.0
451,Agile Planning for Software Products,TF-IDF,0.25
452,Agile Planning for Software Products,TF-IDF,1.0
453,Agile Planning for Software Products,TF-IDF,1.0
454,Agile Planning for Software Products,TF-IDF,1.0
455,Agile Planning for Software Products,TF-IDF,1.0
456,Agile Planning for Software Products,TF-IDF,1.0
457,Agile Planning for Software Products,TF-IDF,1.0
458,Agile Planning for Software Products,TF-IDF,1.0
459,Agile Planning for Software Products,TF-IDF,1.0
460,Agile Planning for Software Products,TF-IDF,1.0
461,Agile Planning for Software Products,TF-IDF,1.0
462,Agile Planning for Software Products,TF-IDF,1.0
463,Agile Planning for Software Products,TF-IDF,1.0
464,Agile Planning for Software Products,TF-IDF,0.1111111111111111
465,Agile Planning for Software Products,TF-IDF,0.25
466,Agile Planning for Software Products,TF-IDF,1.0
467,Agile Planning for Software Products,TF-IDF,0.5
468,Agile Planning for Software Products,TF-IDF,1.0
469,Agile Planning for Software Products,TF-IDF,0.5
470,Agile Planning for Software Products,TF-IDF,0.5
471,Agile Planning for Software Products,TF-IDF,1.0
472,Agile Planning for Software Products,TF-IDF,1.0
473,Agile Planning for Software Products,TF-IDF,0.5
474,Agile Planning for Software Products,TF-IDF,1.0
475,Agile Planning for Software Products,TF-IDF,1.0
476,Agile Planning for Software Products,TF-IDF,0.3333333333333333
477,Agile Planning for Software Products,TF-IDF,1.0
478,Agile Planning for Software Products,TF-IDF,1.0
479,Agile Planning for Software Products,TF-IDF,1.0
480,Agile Planning for Software Products,TF-IDF,1.0
481,Agile Planning for Software Products,TF-IDF,1.0
482,Agile Planning for Software Products,TF-IDF,1.0
483,Agile Planning for Software Products,TF-IDF,0.5
484,Agile Planning for Software Products,TF-IDF,1.0
485,Agile Planning for Software Products,TF-IDF,1.0
486,Agile Planning for Software Products,TF-IDF,0.5
487,Agile Planning for Software Products,TF-IDF,1.0
488,Agile Planning for Software Products,TF-IDF,0.3333333333333333
489,Agile Planning for Software Products,TF-IDF,1.0
490,Agile Planning for Software Products,TF-IDF,1.0
491,Agile Planning for Software Products,TF-IDF,1.0
492,Agile Planning for Software Products,TF-IDF,0.25
493,Agile Planning for Software Products,TF-IDF,1.0
494,Agile Planning for Software Products,TF-IDF,1.0
495,Agile Planning for Software Products,TF-IDF,1.0
496,Agile Planning for Software Products,TF-IDF,1.0
497,Agile Planning for Software Products,TF-IDF,1.0
498,Agile Planning for Software Products,TF-IDF,1.0
499,Agile Planning for Software Products,TF-IDF,1.0
500,Client Needs and Software Requirements,Author-Topic,0.02564102564102564
501,Client Needs and Software Requirements,Author-Topic,0.023809523809523808
502,Client Needs and Software Requirements,Author-Topic,1.0
503,Client Needs and Software Requirements,Author-Topic,1.0
504,Client Needs and Software Requirements,Author-Topic,0.03125
505,Client Needs and Software Requirements,Author-Topic,1.0
506,Client Needs and Software Requirements,Author-Topic,0.047619047619047616
507,Client Needs and Software Requirements,Author-Topic,0.03125
508,Client Needs and Software Requirements,Author-Topic,0.03125
509,Client Needs and Software Requirements,Author-Topic,0.047619047619047616
510,Client Needs and Software Requirements,Author-Topic,0.045454545454545456
511,Client Needs and Software Requirements,Author-Topic,0.5
512,Client Needs and Software Requirements,Author-Topic,0.03125
513,Client Needs and Software Requirements,Author-Topic,1.0
514,Client Needs and Software Requirements,Author-Topic,1.0
515,Client Needs and Software Requirements,Author-Topic,0.03125
516,Client Needs and Software Requirements,Author-Topic,0.5
517,Client Needs and Software Requirements,Author-Topic,0.5
518,Client Needs and Software Requirements,Author-Topic,1.0
519,Client Needs and Software Requirements,Author-Topic,0.03125
520,Client Needs and Software Requirements,Author-Topic,1.0
